Date,Rate,High (est),Low (est)
2007-02-05,253.25881958008,254.8307800293,253.42652893066
2007-02-06,253.20053100586,253.51640319824,252.65016174316
2007-02-07,252.89436340332,253.20133972168,252.07763671875
2007-02-08,253.11981201172,253.34858703613,252.53726196289
2007-02-09,251.91851806641,253.25975036621,252.31549072266
2007-02-11,254.68286132812,254.71159362793,252.49981689453
2007-02-12,254.68286132812,254.71159362793,252.49981689453
2007-02-13,253.26452636719,254.65803527832,253.00294494629
2007-02-14,251.73448181152,253.26351928711,251.65335083008
2007-02-15,252.77151489258,252.90675354004,251.34323120117
2007-02-16,250.67333984375,252.48304748535,250.84469604492
2007-02-18,250.97984313965,251.69969177246,250.60877990723
2007-02-19,250.97984313965,251.69969177246,250.60877990723
2007-02-20,251.40354919434,252.40336608887,250.64949035645
2007-02-21,251.40258789062,251.86573791504,250.54304504395
2007-02-22,251.73907470703,251.58657836914,251.2353515625
2007-02-23,252.35723876953,252.38238525391,251.44387817383
2007-02-25,252.09783935547,252.84303283691,251.99980163574
2007-02-26,252.09783935547,252.84303283691,251.99980163574
2007-02-27,256.21246337891,255.90731811523,253.09338378906
2007-02-28,254.60366821289,256.12393188477,254.13027954102
2007-03-01,254.19464111328,255.27798461914,253.8564453125
2007-03-02,251.58309936523,254.15773010254,252.28413391113
2007-03-04,254.00459289551,255.31272888184,253.05805969238
2007-03-05,254.00459289551,255.31272888184,253.05805969238
2007-03-06,252.88049316406,254.36059570312,252.28671264648
2007-03-07,251.96031188965,252.91789245605,251.52299499512
2007-03-08,250.44682312012,251.21681213379,250.39878845215
2007-03-09,247.9440612793,250.20289611816,248.81539916992
2007-03-11,248.51306152344,249.05917358398,248.44581604004
2007-03-12,248.51306152344,249.05917358398,248.44581604004
2007-03-13,251.29594421387,250.73706054688,248.95223999023
2007-03-14,249.82464599609,252.20487976074,249.68217468262
2007-03-15,249.01707458496,250.02310180664,248.85111999512
2007-03-16,248.94120788574,249.26982116699,247.71533203125
2007-03-18,245.55680847168,247.35298156738,244.80032348633
2007-03-19,245.55680847168,247.35298156738,244.80032348633
2007-03-20,246.53118896484,246.83651733398,245.04644775391
2007-03-21,245.33711242676,247.61094665527,245.55122375488
2007-03-22,245.54641723633,245.74249267578,244.76396179199
2007-03-23,245.15658569336,246.56280517578,244.37300109863
2007-03-25,247.21362304688,247.15287780762,246.05960083008
2007-03-26,247.21362304688,247.15287780762,246.05960083008
2007-03-27,247.9885559082,248.12451171875,246.98931884766
2007-03-28,249.20440673828,249.50744628906,247.38932800293
2007-03-29,247.65637207031,249.18511962891,246.66532897949
2007-03-30,247.51522827148,247.26881408691,247.26040649414
2007-04-01,247.23908996582,246.72341918945,245.8990020752
2007-04-02,247.23908996582,246.72341918945,245.8990020752
2007-04-03,245.12641906738,246.74562072754,245.23933410645
2007-04-04,245.15863037109,245.68370056152,244.66889953613
2007-04-05,245.60438537598,245.61589050293,245.41996765137
2007-04-06,244.30415344238,245.96650695801,244.85215759277
2007-04-08,245.10537719727,245.68988037109,244.79627990723
2007-04-09,245.10537719727,245.68988037109,244.79627990723
2007-04-10,244.78503417969,245.37019348145,244.3194732666
2007-04-11,245.11793518066,245.11393737793,244.10275268555
2007-04-12,245.37594604492,245.15296936035,244.3346862793
2007-04-13,244.32455444336,245.63084411621,244.01811218262
2007-04-15,245.0517578125,244.94651794434,244.00874328613
2007-04-16,245.0517578125,244.94651794434,244.00874328613
2007-04-17,245.21923828125,245.78231811523,244.24719238281
2007-04-18,246.11320495605,247.10049438477,244.78846740723
2007-04-19,245.72875976562,247.82928466797,245.73382568359
2007-04-20,243.96308898926,245.91033935547,244.69839477539
2007-04-22,245.20483398438,245.42079162598,244.26847839355
2007-04-23,245.20483398438,245.42079162598,244.26847839355
2007-04-24,245.353515625,245.79209899902,245.07757568359
2007-04-25,245.05242919922,245.85426330566,244.8148651123
2007-04-26,245.52583312988,245.78402709961,244.4189453125
2007-04-27,245.14903259277,246.08297729492,245.23735046387
2007-04-29,246.8702545166,247.44132995605,245.5245513916
2007-04-30,246.8702545166,247.44132995605,245.5245513916
2007-05-01,247.90544128418,248.32113647461,247.19039916992
2007-05-02,246.82717895508,247.85708618164,246.10043334961
2007-05-03,245.78405761719,246.48718261719,246.26467895508
2007-05-04,244.83280944824,246.16906738281,245.19264221191
2007-05-06,245.35897827148,243.82661437988,244.84899902344
2007-05-07,245.35897827148,243.82661437988,244.84899902344
2007-05-08,245.99865722656,246.48793029785,245.2693939209
2007-05-09,246.90905761719,246.9573059082,245.82536315918
2007-05-10,249.11346435547,249.64302062988,246.18202209473
2007-05-11,246.43383789062,249.52528381348,246.63391113281
2007-05-13,247.15936279297,247.70481872559,246.01054382324
2007-05-14,247.15936279297,247.70481872559,246.01054382324
2007-05-15,247.81443786621,248.60308837891,247.15614318848
2007-05-16,249.23249816895,249.80749511719,246.83544921875
2007-05-17,249.74691772461,250.17190551758,248.53385925293
2007-05-18,250.07093811035,250.97663879395,249.22920227051
2007-05-20,248.62310791016,249.68077087402,248.95849609375
2007-05-21,248.62310791016,249.68077087402,248.95849609375
2007-05-22,247.80059814453,248.43403625488,246.8129119873
2007-05-23,248.62391662598,248.67497253418,247.21224975586
2007-05-24,251.27586364746,251.21803283691,248.45524597168
2007-05-25,248.83993530273,251.13023376465,248.62585449219
2007-05-27,249.63008117676,249.96640014648,248.3475189209
2007-05-28,249.63008117676,249.96640014648,248.3475189209
2007-05-29,250.52439880371,250.19128417969,248.62452697754
2007-05-30,250.23840332031,251.20390319824,250.05046081543
2007-05-31,249.90580749512,250.21148681641,249.21864318848
2007-06-01,248.19207763672,249.95980834961,248.48933410645
2007-06-03,250.08770751953,249.66403198242,249.14627075195
2007-06-04,250.08770751953,249.66403198242,249.14627075195
2007-06-05,251.79817199707,251.62893676758,249.98307800293
2007-06-06,252.69520568848,253.24412536621,250.15908813477
2007-06-07,254.23320007324,254.31646728516,251.32099914551
2007-06-08,252.39814758301,255.45526123047,253.14263916016
2007-06-10,252.64115905762,254.05781555176,251.92280578613
2007-06-11,252.64115905762,254.05781555176,251.92280578613
2007-06-12,253.20008850098,253.87448120117,251.97210693359
2007-06-13,252.89163208008,254.89181518555,252.43016052246
2007-06-14,251.33824157715,253.17985534668,250.77268981934
2007-06-15,249.13037109375,251.84660339355,249.34698486328
2007-06-17,249.71157836914,253.2515411377,249.1378326416
2007-06-18,249.71157836914,253.2515411377,249.1378326416
2007-06-19,248.90927124023,250.27105712891,248.33044433594
2007-06-20,248.80438232422,249.05891418457,247.33235168457
2007-06-21,248.2587890625,248.78956604004,247.93211364746
2007-06-22,245.6421661377,248.23329162598,245.67855834961
2007-06-24,246.66665649414,246.04876708984,245.60151672363
2007-06-25,246.66665649414,246.04876708984,245.60151672363
2007-06-26,247.50184631348,247.90367126465,245.7308807373
2007-06-27,246.84483337402,248.32908630371,246.50453186035
2007-06-28,245.00445556641,246.63288879395,244.23899841309
2007-06-29,246.58554077148,245.51974487305,245.16564941406
2007-07-01,245.79702758789,246.34878540039,244.37351989746
2007-07-02,245.79702758789,246.34878540039,244.37351989746
2007-07-03,245.83135986328,246.24917602539,244.28053283691
2007-07-04,245.43896484375,246.2509765625,244.94970703125
2007-07-05,247.01161193848,246.99795532227,245.0671081543
2007-07-06,244.65707397461,246.83044433594,244.83728027344
2007-07-08,245.31332397461,245.91166687012,244.7720489502
2007-07-09,245.31332397461,245.91166687012,244.7720489502
2007-07-10,246.20909118652,245.43315124512,245.98657226562
2007-07-11,246.23828125,246.57704162598,245.74169921875
2007-07-12,245.23281860352,246.33377075195,244.99819946289
2007-07-13,243.97944641113,245.48820495605,244.40394592285
2007-07-15,245.11950683594,245.49473571777,244.31622314453
2007-07-16,245.11950683594,245.49473571777,244.31622314453
2007-07-17,245.15968322754,245.56764221191,244.88780212402
2007-07-18,245.5161895752,245.95306396484,245.14807128906
2007-07-19,245.20516967773,245.64233398438,245.06616210938
2007-07-20,245.62156677246,245.39613342285,244.90191650391
2007-07-22,245.43746948242,245.90887451172,244.42350769043
2007-07-23,245.43746948242,245.90887451172,244.42350769043
2007-07-24,246.52648925781,246.5736541748,244.99008178711
2007-07-25,247.0008392334,247.68794250488,245.44398498535
2007-07-26,251.35093688965,250.99644470215,247.11926269531
2007-07-27,250.52159118652,252.1808013916,250.03436279297
2007-07-29,251.7928314209,252.50379943848,251.38209533691
2007-07-30,251.7928314209,252.50379943848,251.38209533691
2007-07-31,252.34478759766,252.42680358887,249.88673400879
2007-08-01,251.16596984863,253.39102172852,251.26473999023
2007-08-02,250.89436340332,251.97967529297,250.29472351074
2007-08-03,250.19303894043,250.82476806641,250.71844482422
2007-08-05,251.00718688965,251.54626464844,250.60891723633
2007-08-06,251.00718688965,251.54626464844,250.60891723633
2007-08-07,250.3469543457,250.66285705566,249.58551025391
2007-08-08,248.45407104492,250.17501831055,247.52186584473
2007-08-09,250.08546447754,251.44497680664,248.31443786621
2007-08-10,251.7419128418,253.10148620605,248.78712463379
2007-08-12,252.67155456543,252.62257385254,251.47395324707
2007-08-13,252.67155456543,252.62257385254,251.47395324707
2007-08-14,257.90777587891,258.01431274414,251.53633117676
2007-08-15,257.96618652344,258.29138183594,256.4866027832
2007-08-16,258.33688354492,261.36880493164,257.96734619141
2007-08-17,257.70846557617,261.91018676758,256.75732421875
2007-08-19,258.81259155273,259.84622192383,256.55813598633
2007-08-20,258.81259155273,259.84622192383,256.55813598633
2007-08-21,261.12054443359,261.61672973633,259.20718383789
2007-08-22,258.54663085938,261.35858154297,257.99584960938
2007-08-23,258.16464233398,258.39819335938,256.10781860352
2007-08-24,256.59774780273,259.10961914062,256.22073364258
2007-08-26,255.80633544922,256.44348144531,255.16680908203
2007-08-27,255.80633544922,256.44348144531,255.16680908203
2007-08-28,258.01318359375,258.29876708984,255.93324279785
2007-08-29,255.85591125488,258.29162597656,255.75666809082
2007-08-30,254.73718261719,255.72731018066,253.58683776855
2007-08-31,253.37297058105,255.80001831055,253.39572143555
2007-09-02,254.41773986816,254.71516418457,253.30110168457
2007-09-03,254.41773986816,254.71516418457,253.30110168457
2007-09-04,254.81809997559,255.78840637207,254.35415649414
2007-09-05,255.61520385742,255.5611114502,255.28427124023
2007-09-06,253.84175109863,255.9563293457,253.88336181641
2007-09-07,255.98181152344,255.80123901367,254.77893066406
2007-09-09,255.86901855469,255.86901855469,255.98181152344
2007-09-10,255.86901855469,255.86901855469,255.98181152344
2007-09-11,253.45307922363,256.41802978516,252.55474853516
2007-09-12,253.64042663574,253.93380737305,253.19328308105
2007-09-13,253.79260253906,253.92755126953,253.51582336426
2007-09-14,253.21974182129,254.50720214844,252.63348388672
2007-09-16,255.0884552002,255.28759765625,253.07298278809
2007-09-17,255.0884552002,255.28759765625,253.07298278809
2007-09-18,252.17039489746,255.7618560791,252.0984954834
2007-09-19,251.24671936035,252.09097290039,250.66441345215
2007-09-20,250.98553466797,251.40037536621,249.91540527344
2007-09-21,249.28833007812,250.64270019531,249.39289855957
2007-09-23,249.05354309082,250.13017272949,248.43167114258
2007-09-24,249.05354309082,250.13017272949,248.43167114258
2007-09-25,250.2653503418,250.34814453125,250.20875549316
2007-09-26,250.53706359863,250.60690307617,249.76278686523
2007-09-27,249.99644470215,250.51206970215,248.63468933105
2007-09-28,250.30671691895,250.25120544434,250.32835388184
2007-09-30,250.39859008789,251.53521728516,250.05709838867
2007-10-01,250.39859008789,251.53521728516,250.05709838867
2007-10-02,251.38336181641,251.40724182129,249.39485168457
2007-10-03,251.71315002441,251.89117431641,250.85552978516
2007-10-04,252.28282165527,252.56532287598,251.54547119141
2007-10-05,248.82696533203,251.00074768066,249.23204040527
2007-10-07,249.98945617676,250.07722473145,249.24967956543
2007-10-08,249.98945617676,250.07722473145,249.24967956543
2007-10-09,249.04425048828,250.25930786133,248.96966552734
2007-10-10,249.32121276855,249.30572509766,248.35969543457
2007-10-11,248.95971679688,249.56526184082,247.56141662598
2007-10-12,249.43238830566,250.26905822754,247.39189147949
2007-10-14,250.03198242188,250.07789611816,249.45166015625
2007-10-15,250.03198242188,250.07789611816,249.45166015625
2007-10-16,251.10224914551,250.98321533203,250.15646362305
2007-10-17,250.90277099609,251.1082611084,249.8719329834
2007-10-18,250.08934020996,250.89814758301,249.2239074707
2007-10-19,250.32524108887,250.97256469727,249.74942016602
2007-10-21,251.52436828613,253.39381408691,251.2375793457
2007-10-22,251.52436828613,253.39381408691,251.2375793457
2007-10-23,251.45433044434,251.83895874023,250.89570617676
2007-10-24,251.34429931641,251.60758972168,249.9821472168
2007-10-25,250.84881591797,251.40017700195,250.37631225586
2007-10-26,249.67616271973,250.89852905273,249.7804107666
2007-10-28,250.68487548828,250.61108398438,249.57054138184
2007-10-29,250.68487548828,250.61108398438,249.57054138184
2007-10-30,250.76530456543,250.65060424805,250.22749328613
2007-10-31,250.40884399414,251.56164550781,250.16310119629
2007-11-01,251.50764465332,252.2692565918,249.33409118652
2007-11-02,250.68453979492,251.92230224609,251.30714416504
2007-11-04,252.52641296387,253.02386474609,251.2925567627
2007-11-05,252.52641296387,253.02386474609,251.2925567627
2007-11-06,252.10453796387,252.72436523438,251.2311706543
2007-11-07,253.54998779297,252.85682678223,251.89558410645
2007-11-08,252.92520141602,254.31439208984,252.50280761719
2007-11-09,252.55712890625,253.70205688477,252.09080505371
2007-11-11,254.34265136719,254.38621520996,252.55712890625
2007-11-12,254.34265136719,254.38621520996,252.55712890625
2007-11-13,253.30799865723,254.35716247559,253.23344421387
2007-11-14,253.59294128418,253.37287902832,252.65324401855
2007-11-15,253.83433532715,254.5366973877,252.47341918945
2007-11-16,252.53901672363,254.13938903809,253.1614074707
2007-11-18,255.10848999023,254.80764770508,252.40182495117
2007-11-19,255.10848999023,254.80764770508,252.40182495117
2007-11-20,254.89117431641,255.20016479492,254.56977844238
2007-11-21,256.31463623047,256.42730712891,254.00718688965
2007-11-22,256.22094726562,256.45626831055,255.3583984375
2007-11-23,256.560546875,257.32748413086,255.91552734375
2007-11-25,255.7829284668,255.31726074219,255.95372009277
2007-11-26,255.7829284668,255.31726074219,255.95372009277
2007-11-27,256.91815185547,257.81701660156,256.88607788086
2007-11-28,253.79557800293,256.57025146484,253.77392578125
2007-11-29,253.92980957031,254.33312988281,253.01704406738
2007-11-30,251.74147033691,253.15641784668,252.67218017578
2007-12-02,252.64796447754,253.27990722656,251.8196105957
2007-12-03,252.64796447754,253.27990722656,251.8196105957
2007-12-04,252.82402038574,252.79951477051,251.36982727051
2007-12-05,251.74459838867,251.93057250977,251.56573486328
2007-12-06,251.75543212891,251.7631072998,251.33032226562
2007-12-07,251.08824157715,251.70137023926,250.88006591797
2007-12-09,251.6400604248,251.38734436035,250.24311828613
2007-12-10,251.6400604248,251.38734436035,250.24311828613
2007-12-11,252.55902099609,252.99510192871,250.74856567383
2007-12-12,252.36560058594,252.51667785645,251.40396118164
2007-12-13,252.01527404785,252.5308380127,251.55065917969
